,text,label,pred_class,R
1877,fcc chief plans to ditch u.s. 'net neutrality' rules,1,1,1.0
1878,breaking: fl gov rick scott calls for fbi director to resign,0,0,1.0
1879,judge jeanine explains why “hillary has no chance of winning in november” [video],0,0,1.0
1880,"by land, river and sea, rohingya make their escape from myanmar",1,1,1.0
1881,wife of john conyers confronts media at her house: ‘do you go and stalk white people’s houses?’ [video],0,0,1.0
1882,conditions not yet in place for safe rohingya returns: unhcr,1,1,1.0
1883, newt gingrich unwittingly makes startling prediction for 2020 – before this election even happens,0,0,1.0
1884,wake up! george soros “drastically ramps up” effort to destroy america,0,0,1.0
1885,watch: senator john mccain tells tmz sports reporter he’s okay with nfl players disrespecting our flag,0,0,1.0
1886, dallas morning news endorses hillary clinton – the first democrat in 75 years,0,0,1.0
1887," how fox news broke election laws, and it helped trump",0,0,1.0
1888,tanzania charges officials with economic sabotage over seized diamonds,1,1,1.0
1889, even the secret service is saying trump is full of sh*t; there are no tapes,0,0,1.0
1890,nasty women! ivanka trump booed…hissed by unbelievably rude crowd during panel discussion on women in germany [video],0,0,1.0
1891, breaking: republicans susan collins and lisa murkowski will vote no on betsy devos,0,0,1.0
1892,opposition takes surprise lead over u.s. ally in honduras election,1,1,1.0
1893,watch shocking invasion of italy: will these “economic parasites” end up in the us? [video],0,0,1.0
1894,congress is about to deal a knock-out punch to obama’s ‘back door’ gun grab…gun owners are cheering!,0,0,1.0
1895,"breaking news: n. american family held hostage during obama presidency rescued in pakistan: “this is a country that did not respect us, this is a country that respects us now” [video]",0,0,1.0
1896,senate postpones planned healthcare vote until after july 4 recess: cnn,1,1,1.0
1897,fears for lebanese economy if saudis impose qatar-style blockade,1,1,1.0
1898,belgian judge to decide on ex catalan leader arrest warrant by monday,1,1,1.0
1899,lebanon wants good ties with saudi arabia: foreign minister,1,1,1.0
1900,racist dem congresswoman: we need an african-american on supreme court…clarence thomas doesn’t count [video],0,0,1.0
1901,offensive satanic display allowed next to nativity in florida town [video],0,0,1.0
1902,california governor signs 'sanctuary state' bill,1,1,1.0
1903,a must watch: the islamization of our schools [video],0,0,1.0
1904,black boston cop taunted by black woman: “you stupid a** black bitch. you’re suppose to be on our side”,0,0,1.0
1905,u.s. gives the united nations billions of your tax dollars for what?,0,0,1.0
1906,tillerson says working to bring stability to russia ties,1,1,1.0
1907,julian assange reveals john podesta’s hilarious email password…”a 14 year old kid could’ve hacked podesta” [video],0,0,1.0
1908,"portuguese protest over deadly forest fires, government pledges aid",1,1,1.0
1909,factbox: behind trump's bid to revive travel ban at the u.s. supreme court,1,1,1.0
1910,rouhani says iran will stay in nuclear deal only if it serves interests: tv,1,1,1.0
1911,hillary breaks out into bizarre fake laughter during comment on stamina [video],0,0,1.0
1912,no! obscure fund of billions to be used to “shore up” obamacare,0,0,1.0
1913,"malaysia identifies victims of religious school fire, amid outrage over safety",1,1,1.0
1914,german war reparations 'matter of honor' for poland,1,1,1.0
1915, these banks are fighting the cycle of poverty in places the major banks won’t go,0,0,1.0
1916,cambodian leader gets china's backing as west condemns crackdown,1,1,1.0
1917,putin says hopes to discuss better russia-u.s. ties with trump,1,1,1.0
1918,maxine waters makes teens chant ‘impeach 45′ at ‘teen vogue summit’: ‘let’s talk about it in church’ [video],0,0,1.0
1919, twitter goes nuts after president obama accomplishes yet another first,0,0,1.0
1920,"canada's trudeau says raised human rights, killings with philippines' duterte",1,1,1.0
1921,"next u.s. president, putin's fourth, inherits sinking russia ties",1,1,1.0
1922,meet the leftist assistant professor who made up bogus list of “fake” conservative websites that went viral,0,0,1.0
1923,colorado lawmaker aims to outlaw pot-laced gummy bears,1,1,1.0
1924,vietnam dissident's daughter calls on melania trump for help,1,1,1.0
1925," ivanka trump tweets about dead syrian children, and twitter has the perfect response (tweets)",0,0,1.0
1926,china's chongqing vows purge of former leader's 'vile influence',1,1,1.0
1927,unreal! watch joe biden point out the guy who “follows” him around with the nuclear codes right after saying trump couldn’t handle the codes,0,0,1.0
1928,china extends national anthem 'disrespect' law to hong kong,1,1,1.0
1929,leaked documents: george soros gave 600k to pro-refugee groups to influence “attitudes”,0,0,1.0
1930,breaking: photo of terrorist who threatened to kill 16 “white devils” at u of chicago is released,0,0,1.0
1931,"u.s. tv networks, amid strong ad sales, boost coverage for trump's convention",1,1,1.0
1932,brexit crisis tops off rough stretch in obama's push for legacy,1,1,1.0
1933,six prominent democrats who called for violence against americans that don’t agree with their politics [video],0,0,1.0
1934,two republican senators join opposition to revised healthcare bill,1,1,1.0
1935, you have to see the trolls who repeatedly shouted ‘boring!’ at donald trump (video),0,0,1.0
1936,"stand up and cheer! ukip party leader slams germany, france and eu invasion of phony refugees [video]",0,0,1.0
1937," while everyone was distracted, here are five ways trump just moved to f*ck over middle america",0,0,1.0
1938,italy pm plans to shift military forces from iraq to niger,1,1,1.0
1939,guy who made millions selling “science” to kids suggests u.s. adopt policy to eliminate kids to save earth [video],0,0,1.0
1940,house democrats make stunning move to implement sharia law in america,0,0,1.0
1941,iraqi forces capture north oil co. from kurdish forces; no disruption to oil production,1,1,1.0
1942,trump close to picking outside counsel for russia probe: washington post,1,1,1.0
1943,casualties in religious attacks in afghanistan rise steeply: u.n.,1,1,1.0
1944, this powerful campaign ad announces a serious challenge to paul ryan’s house seat (video),0,0,1.0
1945,"arms supplied by u.s., saudi ended up with islamic state, researchers say",1,1,1.0
1946,trump's defense chief visits uae in first middle east trip,1,1,1.0
1947,holy moly! rebel media uncovers illegal usa-canada “fake refugee” trafficking ring…wait until you see who’s vetting them! [video],0,0,1.0
1948,little hope of peace talks as renewed fighting looms in south sudan,1,1,1.0
1949, former jail guard admits to falsifying documents in sandra bland death (video),0,0,1.0
1950,pilgrims return to mecca as haj winds down without incident,1,1,1.0
1951, heavily-armed man claiming to be jesus arrested after plotting to kidnap obama’s dog,0,0,1.0
1952,hillary’s new america: uniformed police officers not allowed on dnc floor [video],0,0,1.0
1953,"exclusive: former top brazil prosecutor says successor, police chief slowing graft probes",1,1,1.0
1954,why isn’t this news? three black men are taken alive after shooting up school bus with children inside,0,0,1.0
1955," trump’s lawyer posts photo of his daughter in lingerie, says you’re just jealous of how hot she is",0,0,1.0
1956," bette midler slams trump, rubio, and terrible grammar in one magnificent tweet (screenshots)",0,0,1.0
1957,why 5 of the wealthiest muslim nations refuse to take a single refugee,0,0,1.0
1958,awesome! here’s why muslims should rethink hillary clinton [video],0,0,1.0
1959,"trump, mcconnell 'united on many shared priorities': white house",1,1,1.0
1960,ousted zimbabwe finance minister hospitalized: lawyer,1,1,1.0
1961,congress just dealt a big blow to obama and his favorite terror group [video],0,0,1.0
1962,"france's macron seeks to play mediation role between iran, u.s.",1,1,1.0
1963,trump says mexico has taken advantage of u.s. 'for long enough',1,1,1.0
1964,"senate sends $700 billion defense bill to trump, funding uncertain",1,1,1.0
1965," perverted gop state rep. corners lobbyist, tries to force her to help with his ‘raging b**ner’",0,0,1.0
1966,oil business seen in strong position as trump tackles tax reform,1,1,1.0
1967, cnn just told kellyanne conway to go f*ck herself in the best way possible (tweets),0,0,1.0
1968,walmart makes senior veteran greeter remove military cap…okay for muslim employee to wear this,0,0,1.0
1969,bosnian forensics experts search ravine for victims of 90s war,1,1,1.0
1970,trump questions lawmakers' efforts to curb asset seizures by police,1,1,1.0
1971,egypt arrests dozens in crackdown on gays,1,1,1.0
1972,exclusive: trump aides’ bid to plug leaks creates unease among some civil servants,1,1,1.0
1973,no rehearing for ex-illinois governor blagojevich; appeal planned,1,1,1.0
1974,obama: republicans risk diminishing credibility of supreme court,1,1,1.0
1975,iraq's kurdistan region delays elections,1,1,1.0
1976,judge gives ‘legal personhood’ to monkeys: should monkeys have the same legal rights as people?,0,0,1.0
1977, trump presidency implodes as 17 top white house officials betray him in explosive report (details),0,0,1.0
1978,gunmen fire shots at greece's socialist party headquarters,1,1,1.0
1979,trump believes house will pass healthcare bill thursday: white house,1,1,1.0
1980,senate confirms kelly as trump's homeland security secretary,1,1,1.0
1981,briton pleads guilty to weapons charge over trump rally incident,1,1,1.0
1982,why final “sunday night football” game was canceled… is low attendance the reason?,0,0,1.0
1983,trump seeks crackdown on 'made in america' fakes,1,1,1.0
1984,watch life accordion to trump! [video],0,0,1.0
1985,meet leftist analysts at research firm who created abc/washington post poll showing hillary with 12 point lead [video],0,0,1.0
1986,boom! fox news leftist chris wallace attempts trump smear over inauguration crowd size…fox news’ brit hume backs up trump on fake news story [video],0,0,1.0
1987, trump just blamed bombings on ‘freedom of the press’ (video),0,0,1.0
1988," mike pence gets a special gift in his office mail every month, and he probably burns it (video)",0,0,1.0
1989,swanky nyc hotel turns away navy officer for wearing uniform [video],0,0,1.0
1990,mattis praises philippine army on winning fight in marawi without rights abuse,1,1,1.0
1991,al gore: climate change is “principal” cause of syrian war,0,0,1.0
1992,obama to showcase tpp after trade deal demonized in campaign,1,1,1.0
1993,venezuela decries 'ignorant' trump's cuba policy rollback,1,1,1.0
1994,iran says 'biased' french stance threatens middle east stability,1,1,1.0
1995,why did cnn doctor killer’s photo to disguise his race and why is the press scrubbing his profile?,0,0,1.0
